lng,lat,weight,latency
-0.155880,51.489589,100,250
-0.188422,51.489917,100,250
-0.150127,51.485812,100,250
-0.186925,51.502213,100,250
-0.200944,51.508454,100,250
-0.163678,51.496276,100,250
-0.205187,51.510497,100,250
-0.159035,51.497103,100,250
-0.200656,51.508450,100,250
-0.202644,51.494542,100,250
-0.187836,51.493774,100,250
-0.188655,51.487672,100,250
-0.186209,51.502112,100,250
-0.209693,51.516861,100,250
-0.188168,51.485416,100,250
-0.150127,51.485812,100,250
-0.165417,51.488840,100,250
-0.191112,51.502008,100,250
-0.192506,51.488631,100,250
-0.221297,51.514969,100,250
-0.190314,51.489406,100,250
-0.160905,51.486431,100,250
-0.209540,51.506068,100,250
-0.217710,51.514555,100,250
-0.186404,51.482691,100,250
-0.222840,51.519759,100,250
-0.180330,51.501392,100,250
-0.215637,51.508589,100,250
-0.189847,51.490298,100,250
-0.209008,51.515951,100,250
-0.197558,51.499320,100,250
-0.195446,51.494431,100,250
-0.198053,51.508679,100,250
-0.196163,51.509100,100,250
-0.179189,51.483029,100,250
-0.150998,51.485646,100,250
-0.156783,51.492211,100,250
-0.204361,51.513182,100,250
-0.192264,51.494742,100,250
-0.203734,51.518119,100,250
-0.184351,51.490843,100,250
-0.209008,51.515951,100,250
-0.214141,51.502631,100,250
-0.182621,51.494503,100,250
-0.180618,51.501396,100,250
-0.200552,51.492801,100,250
-0.194133,51.509428,100,250
-0.171283,51.482636,100,250
-0.185780,51.480254,100,250
-0.199932,51.508528,100,250
-0.197308,51.509297,100,250
-0.198569,51.510216,100,250
-0.173464,51.482131,100,250
-0.182420,51.481461,100,250
-0.224619,51.522213,100,250
-0.210104,51.517407,100,250
-0.194484,51.500531,100,250
-0.196396,51.514139,100,250
-0.221301,51.514879,100,250
-0.158416,51.494575,100,250
-0.186353,51.502114,100,250
-0.178580,51.480232,100,250
-0.186925,51.502213,100,250
-0.215202,51.504985,100,250
-0.188074,51.502321,100,250
-0.214735,51.505877,100,250
-0.183923,51.501627,100,250
-0.185202,51.494813,100,250
-0.206461,51.496399,100,250
-0.211056,51.518860,100,250
-0.163393,51.499779,100,250
-0.212884,51.501622,100,250
-0.175095,51.495375,100,250
-0.192506,51.488631,100,250
-0.215205,51.504895,100,250
-0.188312,51.485419,100,250
-0.179172,51.487076,100,250
-0.177691,51.495326,100,250
-0.173173,51.485813,100,250
-0.192506,51.488631,100,250
-0.173752,51.482135,100,250
-0.193368,51.492331,100,250
-0.200860,51.517895,100,250
-0.199065,51.508605,100,250
-0.170690,51.486674,100,250
-0.158682,51.484418,100,250
-0.192678,51.509766,100,250
-0.164725,51.498900,100,250
-0.170834,51.486676,100,250
-0.185591,51.485017,100,250
-0.195590,51.494433,100,250
-0.214850,51.506598,100,250
-0.156726,51.490052,100,250
-0.166482,51.498208,100,250
-0.195479,51.489935,100,250
-0.180159,51.491227,100,250
-0.168789,51.494558,100,250
-0.155880,51.489589,100,250
-0.200271,51.492617,100,250
-0.210643,51.499970,100,250
-0.156754,51.492930,100,250
-0.159124,51.502050,100,250
-0.197452,51.491045,100,250
-0.181130,51.488545,100,250
-0.191706,51.501568,100,250
-0.178751,51.490396,100,250
-0.170744,51.496117,100,250
-0.150127,51.485812,100,250
-0.190968,51.502006,100,250
-0.183491,51.501620,100,250
-0.155840,51.490578,100,250
-0.192986,51.498350,100,250
-0.184316,51.480861,100,250
-0.192506,51.488631,100,250
-0.214141,51.502631,100,250
-0.158416,51.494575,100,250
-0.225346,51.522045,100,250
-0.181469,51.480007,100,250
-0.211730,51.520039,100,250
-0.162644,51.500486,100,250
-0.196602,51.490672,100,250
-0.159673,51.491987,100,250
-0.174610,51.500314,100,250
-0.193878,51.504928,100,250
-0.195309,51.494249,100,250
-0.195136,51.487682,100,250
-0.205446,51.514908,100,250
-0.174854,51.494202,100,250
-0.202090,51.493994,100,250
-0.184172,51.480858,100,250
-0.179606,51.497873,100,250
-0.176224,51.481544,100,250
-0.167648,51.494270,100,250
-0.221874,51.522352,100,250
-0.194468,51.497294,100,250
-0.169743,51.488727,100,250
-0.181821,51.489275,100,250
-0.195136,51.487682,100,250
-0.198871,51.498890,100,250
-0.198590,51.498706,100,250
-0.161008,51.491019,100,250
-0.183298,51.481115,100,250
-0.201344,51.498299,100,250
-0.215514,51.508047,100,250
-0.167361,51.483474,100,250
-0.181130,51.488545,100,250
-0.159991,51.501974,100,250
-0.181693,51.481629,100,250
-0.177628,51.486062,100,250
-0.205256,51.516074,100,250
-0.182747,51.494955,100,250
-0.184116,51.485893,100,250
-0.179134,51.495258,100,250
-0.096502,51.514539,100,250
-0.088481,51.509912,100,250
-0.088637,51.513062,100,250
-0.104948,51.515935,100,250
-0.102945,51.519050,100,250
-0.081489,51.511687,100,250
-0.079765,51.518403,100,250
-0.096790,51.514544,100,250
-0.085230,51.511838,100,250
-0.100631,51.515775,100,250
-0.086859,51.510785,100,250
-0.079773,51.518223,100,250
-0.079917,51.518225,100,250
-0.080140,51.509506,100,250
-0.104568,51.514670,100,250
-0.104734,51.514133,100,250
-0.094144,51.512343,100,250
-0.094938,51.517481,100,250
-0.100775,51.515777,100,250
-0.097426,51.520039,100,250
-0.079769,51.518313,100,250
-0.088893,51.517293,100,250
-0.093200,51.510798,100,250
-0.097217,51.511223,100,250
-0.083824,51.514423,100,250
-0.083120,51.517468,100,250
-0.089634,51.513348,100,250
-0.102701,51.511042,100,250
-0.092692,51.512589,100,250
-0.078555,51.509480,100,250
-0.105309,51.517649,100,250
-0.103049,51.516534,100,250
-0.088344,51.509730,100,250
-0.088752,51.517201,100,250
-0.093200,51.510798,100,250
-0.107913,51.517421,100,250
-0.085230,51.511838,100,250
-0.085856,51.514096,100,250
-0.079355,51.511022,100,250
-0.076930,51.513860,100,250
-0.080723,51.509336,100,250
-0.104107,51.511875,100,250
-0.092545,51.512676,100,250
-0.083414,51.510459,100,250
-0.093786,51.517462,100,250
-0.085230,51.511838,100,250
-0.078962,51.520368,100,250
-0.087336,51.509714,100,250
-0.097636,51.515007,100,250
-0.104366,51.512598,100,250
-0.093646,51.517370,100,250
-0.104581,51.510893,100,250
-0.088213,51.512875,100,250
-0.090726,51.514805,100,250
-0.091295,51.514994,100,250
-0.084612,51.512817,100,250
-0.088900,51.517113,100,250
-0.107614,51.517686,100,250
-0.080376,51.517603,100,250
-0.081736,51.516097,100,250
-0.098713,51.516823,100,250
-0.090478,51.510394,100,250
-0.096990,51.520122,100,250
-0.093203,51.510709,100,250
-0.106319,51.514158,100,250
-0.106393,51.512361,100,250
-0.097671,51.517615,100,250
-0.100487,51.515773,100,250
-0.102535,51.518504,100,250
-0.100631,51.515775,100,250
-0.086791,51.512403,100,250
-0.085381,51.511660,100,250
-0.104347,51.513047,100,250
-0.083081,51.511533,100,250
-0.087995,51.507746,100,250
-0.078411,51.509478,100,250
-0.075372,51.509788,100,250
-0.081489,51.511687,100,250
-0.087093,51.518972,100,250
-0.089218,51.516399,100,250
-0.082296,51.509631,100,250
-0.089718,51.514788,100,250
-0.104446,51.514128,100,250
-0.078707,51.512720,100,250
-0.078788,51.521085,100,250
-0.079359,51.510932,100,250
-0.090478,51.510394,100,250
-0.102269,51.511035,100,250
-0.073128,51.511729,100,250
-0.105309,51.517649,100,250
-0.083828,51.514333,100,250
-0.083085,51.514860,100,250
-0.100717,51.513708,100,250
-0.084052,51.515865,100,250
-0.096800,51.517781,100,250
-0.103524,51.512045,100,250
-0.096574,51.512832,100,250
-0.088169,51.507030,100,250
-0.108609,51.511048,100,250
-0.076475,51.514392,100,250
-0.091198,51.510406,100,250
-0.079355,51.511022,100,250
-0.097232,51.517788,100,250
-0.089774,51.513440,100,250
-0.096815,51.517422,100,250
-0.090434,51.514890,100,250
-0.091211,51.513554,100,250
-0.088430,51.518005,100,250
-0.080978,51.516984,100,250
-0.108321,51.511043,100,250
-0.100631,51.515775,100,250
-0.105309,51.517649,100,250
-0.074315,51.507522,100,250
-0.104446,51.514128,100,250
-0.079106,51.520370,100,250
-0.101912,51.516155,100,250
-0.088505,51.512790,100,250
-0.080852,51.509698,100,250
-0.097329,51.515452,100,250
-0.089722,51.514699,100,250
-0.089037,51.517295,100,250
-0.104584,51.510803,100,250
-0.099905,51.519360,100,250
-0.078886,51.515331,100,250
-0.100631,51.515775,100,250
-0.086480,51.509520,100,250
-0.101628,51.516061,100,250
-0.087424,51.511064,100,250
-0.086620,51.509612,100,250
-0.096934,51.514546,100,250
-0.080428,51.509511,100,250
-0.097314,51.515811,100,250
-0.080978,51.516984,100,250
-0.091639,51.513651,100,250
-0.099630,51.515579,100,250
-0.074315,51.514357,100,250
-0.089218,51.516399,100,250
-0.088487,51.506315,100,250
-0.088344,51.509730,100,250
-0.079917,51.518225,100,250
-0.104878,51.514135,100,250
-0.083941,51.511637,100,250
-0.085970,51.514817,100,250
-0.079848,51.509591,100,250
-0.104369,51.512508,100,250
-0.103190,51.516626,100,250
-0.093200,51.510798,100,250
-0.083941,51.511637,100,250
-0.081551,51.517083,100,250
-0.085378,51.511750,100,250
-0.086887,51.516990,100,250
-0.089714,51.514878,100,250
-0.083597,51.516397,100,250
-0.087822,51.511880,100,250
-0.102675,51.518596,100,250
-0.089058,51.513339,100,250
-0.076073,51.513666,100,250
-0.088896,51.517203,100,250
-0.089965,51.515782,100,250
-0.104373,51.512418,100,250
-0.092859,51.512052,100,250
-0.100631,51.515775,100,250
-0.080152,51.516071,100,250
-0.098487,51.511873,100,250
-0.096674,51.517330,100,250
-0.113789,51.518235,100,250
-0.092775,51.520953,100,250
-0.104590,51.514130,100,250
-0.102125,51.511033,100,250
-0.093340,51.510891,100,250
-0.074792,51.509868,100,250
-0.080852,51.509698,100,250
-0.108321,51.511043,100,250
-0.089058,51.513339,100,250
-0.086620,51.509612,100,250
-0.096790,51.514544,100,250
-0.081392,51.520857,100,250
-0.108177,51.511041,100,250
-0.102413,51.511038,100,250
-0.081736,51.516097,100,250
-0.075376,51.509698,100,250
-0.111090,51.513786,100,250
-0.080523,51.517516,100,250
-0.097570,51.520042,100,250
-0.109583,51.515380,100,250
-0.104104,51.511964,100,250
-0.096151,51.516062,100,250
-0.103573,51.517801,100,250
-0.093196,51.510888,100,250
-0.093056,51.510796,100,250
-0.096934,51.514546,100,250
-0.105309,51.517649,100,250
-0.101940,51.512019,100,250
-0.108037,51.510949,100,250
-0.080485,51.514997,100,250
-0.103049,51.516534,100,250
-0.083601,51.516307,100,250
-0.091339,51.520840,100,250
-0.086480,51.509520,100,250
-0.090714,51.511657,100,250
-0.085855,51.510679,100,250
-0.085599,51.516790,100,250
-0.080284,51.509509,100,250
-0.076070,51.513756,100,250
-0.076070,51.513756,100,250
-0.093196,51.510888,100,250
-0.080440,51.516076,100,250
-0.086999,51.510877,100,250
-0.092343,51.510605,100,250
-0.097815,51.517618,100,250
-0.081266,51.516989,100,250
-0.079166,51.515515,100,250
-0.099617,51.519356,100,250
-0.097076,51.518055,100,250
-0.086571,51.510780,100,250
-0.087955,51.512152,100,250
-0.096461,51.515528,100,250
-0.080523,51.517516,100,250
-0.107614,51.517686,100,250
-0.092343,51.510605,100,250
-0.085692,51.511126,100,250
-0.074463,51.514269,100,250
-0.080575,51.509423,100,250
-0.080527,51.517426,100,250
-0.109228,51.516993,100,250
-0.107899,51.514274,100,250
-0.101717,51.513904,100,250
-0.088505,51.512790,100,250
-0.100849,51.513980,100,250
-0.097271,51.520307,100,250
-0.087743,51.513767,100,250
-0.100288,51.513611,100,250
-0.104590,51.514130,100,250
-0.108335,51.514191,100,250
-0.089421,51.511546,100,250
-0.094501,51.514147,100,250
-0.093200,51.510798,100,250
-0.094789,51.514152,100,250
-0.078632,51.521352,100,250
-0.094497,51.514237,100,250
-0.104158,51.514123,100,250
-0.087671,51.512057,100,250
-0.079167,51.518933,100,250
-0.089490,51.513346,100,250
-0.093200,51.510798,100,250
-0.088340,51.506403,100,250
-0.089867,51.518118,100,250
-0.087136,51.511059,100,250
-0.088230,51.519350,100,250
-0.104587,51.514220,100,250
-0.078954,51.520548,100,250
-0.084158,51.513349,100,250
-0.087545,51.511606,100,250
-0.078855,51.512633,100,250
-0.083941,51.511637,100,250
-0.098030,51.522837,100,250
-0.074633,51.506808,100,250
-0.095573,51.512636,100,250
-0.096527,51.517417,100,250
-0.081596,51.516005,100,250
-0.101865,51.513817,100,250
-0.080383,51.517424,100,250
-0.108609,51.511048,100,250
-0.080982,51.516894,100,250
-0.083828,51.514333,100,250
-0.107754,51.517779,100,250
-0.093200,51.510798,100,250
-0.094568,51.512529,100,250
-0.089195,51.513521,100,250
-0.103049,51.516534,100,250
-0.103137,51.510960,100,250
-0.082183,51.515745,100,250
-0.091195,51.510496,100,250
-0.093786,51.517462,100,250
-0.081732,51.516187,100,20
-0.095713,51.512728,100,20
-0.111632,51.518111,100,20
-0.109491,51.514120,100,20
-0.093356,51.513948,100,20
-0.079917,51.518225,100,20
-0.099579,51.513330,100,20
-0.139637,51.492300,100,20
-0.131538,51.489564,100,20
-0.133536,51.511178,100,20
-0.131619,51.512226,100,20
-0.133381,51.514952,100,20
-0.127933,51.507221,100,20
-0.177523,51.532012,100,20
-0.161864,51.516301,100,20
-0.128488,51.511277,100,20
-0.162862,51.512989,100,20
-0.150595,51.520530,100,20
-0.147329,51.519310,100,20
-0.118901,51.509595,100,20
-0.137895,51.492632,100,20
-0.174843,51.523338,100,20
-0.152758,51.524071,100,20
-0.161274,51.513054,100,20
-0.174790,51.503014,100,20
-0.173867,51.522513,100,20
-0.174288,51.522790,100,20
-0.197664,51.525849,100,20
-0.131553,51.510337,100,20
-0.178628,51.526005,100,20
-0.175099,51.534942,100,20
-0.139741,51.493291,100,20
-0.166534,51.525636,100,20
-0.152372,51.515792,100,20
-0.203321,51.524947,100,20
-0.173535,51.519990,100,20
-0.164325,51.501682,100,20
-0.132261,51.507111,100,20
-0.136620,51.513295,100,20
-0.168946,51.537364,100,20
-0.144085,51.492730,100,20
-0.131036,51.512397,100,20
-0.146479,51.511832,100,20
-0.201674,51.522853,100,20
-0.155276,51.522402,100,20
-0.141898,51.514638,100,20
-0.179476,51.515586,100,20
-0.158527,51.513281,100,20
-0.130966,51.514104,100,20
-0.188676,51.512582,100,20
-0.119182,51.513286,100,20
-0.157739,51.522081,100,20
-0.139713,51.508128,100,20
-0.122480,51.506685,100,20
-0.131231,51.507634,100,20
-0.178207,51.525728,100,20
-0.146939,51.521821,100,20
-0.152316,51.502932,100,20
-0.170442,51.507263,100,20
-0.169242,51.519204,100,20
-0.149309,51.520240,100,20
-0.178824,51.513868,100,20
-0.156352,51.513607,100,20
-0.172728,51.514942,100,20
-0.129419,51.513180,100,20
-0.151705,51.518030,100,20
-0.169801,51.519662,100,250
-0.136759,51.509880,100,250
-0.125832,51.498735,100,250
-0.136652,51.498368,100,250
-0.175342,51.514443,100,250
-0.126892,51.501000,100,250
-0.151573,51.514161,100,250
-0.153328,51.520663,100,250
-0.135793,51.515890,100,250
-0.133093,51.511440,100,250
-0.161510,51.521511,100,250
-0.171248,51.533893,100,250
-0.142452,51.515186,100,250
-0.161522,51.514048,100,250
-0.142510,51.520852,100,250
-0.186026,51.513979,100,250
-0.165504,51.522563,100,250
-0.147952,51.489734,100,250
-0.149636,51.490840,100,250
-0.198465,51.505538,999,200
-0.178838,51.491836,999,200
-0.205590,51.514910,999,200
-0.208327,51.514952,999,200
-0.206022,51.496572,999,200
-0.193610,51.500788,100,250
-0.173519,51.495171,100,250
-0.163542,51.492497,100,250
-0.211980,51.513659,100,250
-0.199786,51.515900,100,250
-0.216407,51.518402,100,250
-0.184495,51.501726,100,250
-0.172522,51.491289,100,250
-0.195797,51.492818,100,250
-0.166886,51.488143,100,250
-0.166882,51.488233,100,250
-0.214099,51.514770,24,1000
-0.183889,51.484361,24,1000
-0.207725,51.519259,24,1000
-0.172964,51.491026,24,1000
-0.163102,51.499864,24,1000
-0.192941,51.488548,24,1000
-0.193675,51.488199,24,1000
-0.215564,51.517850,24,1000
-0.185515,51.483307,24,1000
-0.163793,51.496997,24,1000
-0.158276,51.494483,24,1000
-0.194671,51.506739,24,1000
-0.167365,51.483385,24,1000
-0.167321,51.488060,24,1000
-0.172881,51.482302,24,1000
-0.197319,51.509028,24,1000
-0.160434,51.501711,24,1000
-0.215936,51.504636,24,1000
-0.215377,51.526300,24,1000
-0.185591,51.485017,24,1000
-0.164763,51.483614,24,1000
-0.159271,51.501962,24,1000
-0.182860,51.484885,24,1000
-0.166709,51.492547,24,1000
-0.165997,51.492356,24,1000
-0.214056,51.519535,24,1000
-0.205446,51.514908,24,1000
-0.176955,51.488480,24,1000
-0.158650,51.495928,24,1000
-0.227035,51.519372,24,1000
-0.192799,51.499426,24,1000
-0.173334,51.481769,100,250
-0.196819,51.510729,100,250
-0.193059,51.500150,100,250
-0.157984,51.494568,100,250
-0.170251,51.486847,100,250
-0.221160,51.514787,100,250
-0.178139,51.487689,100,250
-0.218090,51.515910,100,250
-0.210203,51.511203,100,250
-0.214021,51.524121,100,250
-0.209563,51.516499,100,250
-0.178728,51.480144,100,250
-0.155880,51.489589,100,250
-0.203266,51.508040,100,250
-0.182567,51.481373,100,250
-0.215743,51.505892,100,250
-0.157499,51.492312,100,250
-0.205256,51.516074,100,250
-0.180503,51.486197,100,250
-0.193459,51.500965,100,250
-0.160914,51.496952,100,250
-0.210912,51.518858,100,250
-0.179323,51.486898,100,250
-0.190458,51.489409,100,250
-0.224558,51.520054,100,250
-0.201846,51.522136,100,250
-0.210248,51.517409,100,250
-0.181786,51.479293,100,250
-0.178436,51.480230,100,250
-0.156758,51.492840,100,250
-0.208464,51.515134,100,250
-0.193462,51.500875,100,250
-0.156165,51.489684,100,250
-0.193610,51.500788,100,250
-0.169718,51.492953,100,250
-0.202383,51.512163,100,250
-0.176260,51.484243,100,250
-0.167361,51.483474,100,250
-0.168203,51.487624,100,250
-0.198869,51.506264,100,250
-0.194628,51.493250,100,250
-0.167994,51.492837,100,250
-0.166620,51.487599,100,250
-0.167653,51.483389,100,250
-0.206229,51.498643,100,250
-0.186404,51.482691,100,250
-0.173331,51.481859,100,250
-0.185780,51.480254,100,250
-0.202664,51.497689,100,250
-0.173755,51.482045,100,250
-0.201527,51.508283,100,250
-0.192790,51.488725,100,250
-0.182712,51.484972,100,250
-0.170837,51.486586,100,250
-0.160578,51.501713,100,250
-0.161495,51.486080,100,250
-0.197795,51.511553,100,250
-0.188655,51.487672,100,250
-0.157341,51.492670,100,250
-0.187321,51.492238,100,250
-0.173897,51.496526,100,250
-0.204204,51.520824,100,250
-0.204365,51.509406,100,250
-0.209282,51.516315,100,250
-0.178456,51.490572,100,250
-0.186209,51.502112,100,250
-0.185633,51.480341,100,250
-0.184611,51.480685,100,250
-0.172792,51.495339,100,250
-0.191112,51.494724,100,250
-0.173910,51.485375,100,250
-0.194273,51.509521,100,250
-0.180618,51.501396,100,250
-0.188218,51.502323,100,250
-0.209967,51.517225,100,250
-0.166296,51.488494,100,250
-0.169430,51.496546,100,250
-0.167177,51.488058,100,250
-0.160171,51.501077,100,250
-0.167519,51.497505,100,250
-0.199786,51.515900,100,250
-0.179172,51.487076,100,250
-0.216361,51.515883,100,250
-0.170697,51.490091,100,250
-0.174990,51.483593,100,250
-0.180830,51.485213,100,250
-0.221550,51.515872,100,250
-0.206402,51.512584,100,250
-0.175087,51.484764,100,250
-0.205994,51.515635,100,250
-0.163316,51.483771,100,250
-0.215564,51.517850,100,250
-0.165788,51.490374,100,250
-0.198863,51.491786,100,250
-0.214025,51.524031,100,250
-0.181239,51.478565,100,250
-0.206159,51.496754,100,250
-0.167653,51.483389,100,250
-0.157211,51.492308,100,250
-0.188655,51.487672,100,250
-0.196032,51.494170,100,250
-0.209696,51.516771,100,250
-0.177109,51.481019,100,250
-0.196093,51.499927,100,250
-0.221297,51.514969,100,250
-0.194612,51.497296,100,250
-0.187454,51.481629,100,250
-0.184331,51.484098,100,250
-0.174936,51.484941,100,250
-0.184348,51.490933,100,250
-0.184191,51.484006,100,250
-0.207855,51.519620,100,250
-0.188795,51.487764,100,250
-0.204561,51.497089,100,250
-0.215898,51.527746,100,250
-0.222692,51.516159,100,250
-0.186404,51.482691,100,250
-0.175627,51.489269,100,250
-0.196015,51.509188,100,250
-0.187642,51.502314,100,250
-0.180015,51.491225,100,250
-0.182272,51.481548,100,250
-0.201073,51.512503,100,250
-0.215564,51.517850,100,250
-0.170772,51.488204,100,250
-0.189939,51.495246,100,250
-0.190828,51.501914,100,250
-0.183856,51.481573,100,250
-0.172057,51.492091,100,250
-0.193227,51.492239,100,250
-0.159540,51.491715,100,250
-0.194437,51.512670,100,250
-0.200994,51.492538,100,250
-0.173594,51.493284,100,250
-0.183028,51.495139,100,250
-0.209149,51.516043,100,250
-0.226358,51.521970,100,250
-0.195176,51.508545,100,250
-0.175821,51.484416,100,250
-0.158682,51.484418,100,250
-0.191108,51.502098,100,250
-0.209353,51.510831,100,250
-0.174717,51.494021,100,250
-0.185640,51.480162,100,250
-0.196000,51.494979,100,250
-0.185373,51.479618,100,250
-0.161249,51.492191,100,250
-0.161525,51.499660,100,250
-0.159196,51.500252,100,250
-0.209245,51.506243,100,250
-0.178436,51.480230,100,250
-0.223353,51.521385,100,250
-0.174854,51.494202,100,250
-0.218297,51.517981,100,250
-0.211730,51.520039,100,250
-0.157067,51.492306,100,250
-0.162659,51.500127,100,250
-0.173782,51.495804,100,250
-0.200555,51.492711,100,250
-0.184331,51.484098,100,250
-0.179134,51.495258,100,250
-0.214861,51.517389,100,250
-0.216407,51.518402,100,250
-0.205170,51.507260,100,250
-0.186925,51.502213,100,250
-0.187321,51.492238,100,250
-0.175768,51.489361,100,250
-0.171129,51.486501,100,250
-0.161759,51.501012,100,250
-0.152888,51.485226,100,250
-0.150127,51.485812,100,250
-0.175821,51.484416,100,250
-0.179175,51.486986,100,250
-0.212538,51.521490,100,250
-0.161165,51.501452,100,250
-0.181114,51.481710,100,250
-0.173382,51.494989,100,250
-0.170697,51.490091,100,250
-0.205872,51.507720,100,250
-0.162041,51.490405,100,250
-0.154902,51.488854,100,250
-0.205256,51.516074,100,250
-0.215564,51.517850,100,250
-0.207044,51.496228,100,250
-0.188506,51.502328,100,250
-0.199159,51.498895,100,250
-0.209149,51.516043,100,250
-0.193318,51.500873,100,250
-0.184211,51.501632,100,250
-0.156898,51.492932,100,250
-0.166338,51.498206,100,250
-0.191404,51.501923,100,250
-0.215377,51.526300,100,250
-0.187403,51.490171,100,250
-0.172590,51.485984,100,250
-0.174121,51.501745,100,250
-0.216407,51.518402,100,250
-0.210648,51.518224,100,250
-0.193466,51.500785,100,250
-0.185212,51.501827,100,250
-0.187842,51.489998,100,250
-0.190721,51.490042,100,250
-0.204561,51.497089,100,250
-0.191006,51.490136,100,250
-0.210508,51.518132,100,250
-0.198341,51.508684,100,250
-0.175965,51.484418,100,250
-0.177070,51.485604,100,250
-0.203814,51.508768,100,250
-0.211730,51.520039,100,250
-0.215788,51.504724,100,250
-0.193878,51.504928,100,250
-0.177247,51.488395,100,250
-0.167415,51.489320,100,250
-0.195643,51.500369,100,250
-0.204084,51.509222,100,250
-0.189610,51.492633,100,250
-0.212208,51.526251,100,250
-0.194419,51.505836,100,250
-0.201702,51.522134,100,250
-0.162927,51.489880,100,250
-0.173172,51.482216,100,250
-0.220394,51.515945,100,250
-0.185519,51.483217,100,250
-0.211867,51.520221,100,250
-0.194664,51.506919,100,250
-0.170618,51.488471,100,250
-0.201558,51.522132,100,250
-0.150541,51.486268,100,250
-0.175965,51.484418,100,250
-0.215788,51.504724,100,250
-0.201949,51.493902,100,250
-0.166309,51.498925,100,250
-0.195616,51.490117,100,250
-0.197438,51.509659,100,250
-0.226723,51.519997,100,250
-0.211783,51.518691,100,250
-0.200508,51.508537,100,250
-0.176955,51.488480,100,250
-0.191484,51.488975,100,250
-0.196890,51.508931,100,250
-0.179316,51.487078,100,250
-0.175688,51.484144,100,250
-0.204439,51.507518,100,250
-0.177024,51.490369,100,250
-0.206549,51.512497,100,250
-0.174397,51.494825,100,250
-0.173309,51.485995,100,250
-0.159261,51.484337,100,250
-0.188092,51.494588,100,250
-0.173689,51.501738,100,250
-0.215781,51.508591,100,250
-0.215420,51.517847,100,250
-0.179750,51.497876,100,250
-0.192506,51.488631,100,250
-0.198590,51.498706,100,250
-0.215901,51.527656,100,250
-0.172241,51.494701,100,250
-0.205290,51.522549,100,250
-0.163537,51.499781,100,250
-0.173464,51.482131,100,250
-0.161304,51.490843,100,250
-0.194421,51.509433,100,250
-0.163370,51.489617,100,250
-0.226157,51.519719,100,250
-0.151290,51.485560,100,250
-0.180236,51.482056,100,250
-0.177112,51.480929,100,250
-0.157521,51.491773,100,250
-0.174054,51.485377,100,250
-0.198432,51.499063,100,250
-0.183978,51.492995,100,250
-0.207602,51.496686,100,250
-0.158496,51.492598,100,250
-0.170834,51.486676,100,250
-0.198655,51.493401,100,250
-0.173468,51.485638,100,250
-0.175821,51.484416,100,250
-0.213881,51.524029,100,250
-0.209152,51.515953,100,250
-0.179267,51.495530,100,250
-0.183032,51.495049,100,250
-0.196014,51.487336,100,250
-0.209149,51.516043,100,250
-0.215244,51.507593,100,250
-0.158020,51.497267,100,250
-0.169743,51.488727,100,250
-0.180471,51.501484,100,250
-0.212459,51.501436,100,250
-0.188938,51.502334,100,250
-0.220436,51.514866,100,250
-0.206355,51.517439,100,250
-0.177586,51.494335,100,250
-0.190314,51.489406,100,250
-0.193649,51.492515,100,250
-0.176045,51.493232,100,250
-0.184272,51.478342,100,250
-0.210093,51.517676,100,250
-0.166425,51.492452,100,250
-0.185780,51.480254,100,250
-0.222440,51.522630,100,250
-0.192365,51.495823,100,250
-0.173190,51.481767,100,250
-0.185314,51.484743,100,250
-0.181827,51.485498,100,250
-0.192650,51.488633,100,250
-0.195136,51.487682,100,250
-0.168401,51.497069,100,250
-0.163752,51.483688,100,250
-0.197673,51.511012,100,250
-0.195582,51.494613,100,250
-0.169293,51.496364,100,250
-0.164100,51.489359,100,250
-0.198724,51.498978,100,250
-0.168966,51.493751,100,250
-0.196181,51.490396,100,250
-0.190532,51.502089,100,250
-0.169121,51.493484,100,250
-0.185780,51.480254,100,250
-0.208464,51.515134,100,250
-0.167174,51.488148,100,250
-0.194484,51.500531,100,250
-0.184914,51.494808,100,250
-0.160578,51.501713,100,250
-0.195302,51.494429,100,250
-0.206313,51.496486,100,250
-0.206022,51.496572,100,250
-0.190968,51.502006,100,250
-0.214478,51.505064,100,250
-0.178923,51.482486,100,250
-0.190244,51.502085,100,250
-0.168681,51.493657,100,250
-0.183978,51.492995,100,250
-0.174191,51.481962,100,250
-0.150127,51.485812,100,250
-0.183978,51.492995,100,250
-0.207406,51.516376,100,250
-0.199144,51.491970,100,250
-0.155880,51.489589,100,250
-0.182891,51.494957,100,250
-0.193793,51.492517,100,250
-0.217693,51.515004,100,250
-0.194133,51.509428,100,250
-0.198724,51.498978,100,250
-0.215244,51.526028,100,250
-0.175681,51.484324,100,250
-0.159007,51.494225,100,250
-0.194761,51.493521,100,250
-0.163836,51.499516,100,250
-0.174707,51.494290,100,250
-0.184316,51.480861,100,250
-0.172223,51.491554,100,250
-0.184331,51.484098,100,250
-0.180503,51.486197,100,250
-0.167954,51.497422,100,250
-0.195582,51.494613,100,250
-0.177012,51.483445,100,250
-0.213498,51.508016,100,250
-0.179750,51.497876,100,250
-0.215683,51.503733,100,250
-0.173256,51.490940,100,250
-0.197756,51.512542,100,250
-0.175520,51.495562,100,250
-0.186209,51.502112,100,250
-0.173173,51.485813,100,250
-0.170693,51.490181,100,250
-0.206131,51.515817,100,250
-0.185208,51.501917,100,250
-0.199742,51.498724,100,250
-0.218027,51.517527,100,250
-0.206549,51.512497,100,250
